95754,0.101639344262295,0.134426229508197,0.265573770491803,0.265573770491803,0.17704918032786898,0.039344262295082005,0.013114754098361,0.0,0.0,0.00327868852459,1,0
95833,0.0,0.022801302931596,0.052117263843648,0.110749185667752,0.270358306188925,0.247557003257329,0.117263843648208,0.120521172638437,0.029315960912052,0.029315960912052,1,0
95898,0.016666666666667,0.046666666666667,0.103333333333333,0.24666666666666695,0.3966666666666671,0.11,0.05,0.02,0.006666666666667,0.003333333333333,1,0
95999,0.0,0.006389776357827,0.028753993610224,0.12140575079872197,0.18210862619808305,0.26198083067092603,0.16293929712460098,0.12140575079872197,0.06389776357827501,0.051118210862620014,1,0
96114,0.006451612903225999,0.012903225806451998,0.05483870967741901,0.193548387096774,0.2870967741935481,0.23870967741935506,0.129032258064516,0.051612903225807,0.019354838709678,0.006451612903225999,1,0
96145,0.012698412698413,0.034920634920635,0.095238095238095,0.222222222222222,0.298412698412698,0.193650793650794,0.07936507936507901,0.044444444444445,0.012698412698413,0.006349206349206,1,0
96169,0.0031645569620250003,0.04746835443038,0.09493670886076,0.25632911392405106,0.3132911392405061,0.18987341772151894,0.066455696202532,0.018987341772152,0.0031645569620250003,0.006329113924051,1,0
96222,0.009259259259259,0.009259259259259,0.006172839506173,0.030864197530864,0.046296296296296,0.104938271604938,0.15740740740740694,0.209876543209876,0.16975308641975306,0.25617283950617303,1,0
96264,0.003246753246753,0.022727272727273,0.07142857142857201,0.25,0.31818181818181795,0.207792207792208,0.090909090909091,0.025974025974026,0.006493506493507,0.003246753246753,1,0
96325,0.0032051282051279995,0.0032051282051279995,0.041666666666667,0.21474358974359,0.23076923076923106,0.221153846153846,0.137820512820513,0.102564102564103,0.038461538461539,0.006410256410255999,1,0
96352,0.010067114093959998,0.010067114093959998,0.040268456375839,0.120805369127517,0.27181208053691297,0.21476510067114105,0.144295302013423,0.11073825503355697,0.026845637583893,0.050335570469799,1,0
96366,0.31045751633986896,0.22875816993464,0.248366013071895,0.120915032679739,0.052287581699347004,0.016339869281046002,0.016339869281046002,0.0032679738562090004,0.0,0.0032679738562090004,1,0
96378,0.0063091482649840006,0.034700315457413,0.088328075709779,0.227129337539432,0.309148264984227,0.18927444794952694,0.085173501577287,0.034700315457413,0.012618296529969,0.012618296529969,1,0
96403,0.0032051282051279995,0.0032051282051279995,0.019230769230769,0.080128205128205,0.21474358974359,0.25641025641025605,0.221153846153846,0.105769230769231,0.05128205128205099,0.044871794871795004,1,0
96410,0.006578947368420999,0.055921052631579,0.167763157894737,0.296052631578947,0.302631578947368,0.111842105263158,0.029605263157895,0.009868421052632,0.009868421052632,0.009868421052632,1,0
96446,0.003105590062112,0.012422360248446998,0.03416149068323,0.108695652173913,0.24223602484472,0.267080745341615,0.195652173913043,0.07142857142857201,0.027950310559006004,0.037267080745342,1,0
96463,0.00974025974026,0.042207792207792,0.08441558441558501,0.188311688311688,0.298701298701299,0.188311688311688,0.107142857142857,0.038961038961039,0.032467532467533,0.00974025974026,1,0
