349735,0.010309278350516,0.0,0.041237113402062,0.077319587628866,0.21649484536082506,0.28350515463917497,0.175257731958763,0.11340206185567,0.051546391752577005,0.030927835051546008,1,0
350203,0.0,0.004926108374384,0.014778325123153,0.039408866995074,0.201970443349754,0.27586206896551696,0.23152709359605894,0.108374384236453,0.08866995073891601,0.03448275862069,1,0
351360,0.010471204188482,0.05759162303664901,0.146596858638743,0.2408376963350789,0.356020942408377,0.130890052356021,0.031413612565445004,0.010471204188482,0.005235602094241,0.010471204188482,1,0
351691,0.005154639175258,0.041237113402062,0.103092783505155,0.298969072164948,0.350515463917526,0.149484536082474,0.041237113402062,0.005154639175258,0.0,0.005154639175258,1,0
351895,0.0,0.004854368932039001,0.014563106796117,0.04368932038835,0.135922330097087,0.29126213592233,0.281553398058252,0.145631067961165,0.053398058252427,0.029126213592233,1,0
351943,0.0,0.0,0.025510204081633,0.11734693877551,0.244897959183673,0.290816326530612,0.21938775510204106,0.05612244897959201,0.035714285714286004,0.010204081632653,1,0
352358,0.00507614213198,0.025380710659899,0.035532994923858,0.14213197969543098,0.243654822335025,0.253807106598985,0.17766497461928896,0.071065989847716,0.030456852791878,0.015228426395939,1,0
352659,0.010309278350516,0.015463917525773004,0.067010309278351,0.190721649484536,0.2938144329896911,0.27319587628866004,0.072164948453608,0.051546391752577005,0.010309278350516,0.015463917525773004,1,0
352740,0.005128205128205,0.01025641025641,0.015384615384615,0.10769230769230803,0.287179487179487,0.29230769230769205,0.174358974358974,0.061538461538462014,0.020512820512821,0.025641025641026004,1,0
352882,0.005434782608696,0.043478260869565,0.114130434782609,0.320652173913043,0.30978260869565194,0.15760869565217406,0.032608695652174,0.010869565217391,0.0,0.005434782608696,1,0
352984,0.0,0.010309278350516,0.015463917525773004,0.11340206185567,0.262886597938144,0.34536082474226804,0.13917525773195902,0.056701030927835,0.041237113402062,0.015463917525773004,1,0
353048,0.005405405405405,0.021621621621622,0.054054054054054,0.135135135135135,0.275675675675676,0.297297297297297,0.113513513513514,0.07027027027027001,0.021621621621622,0.005405405405405,1,0
353101,0.014705882352941,0.009803921568626998,0.049019607843137004,0.17156862745098006,0.294117647058824,0.28921568627451005,0.098039215686275,0.044117647058824,0.024509803921569,0.004901960784314,1,0
353154,0.0,0.010204081632653,0.030612244897959,0.11734693877551,0.290816326530612,0.260204081632653,0.178571428571429,0.06632653061224501,0.025510204081633,0.020408163265306,1,0
353214,0.005263157894737001,0.06842105263157901,0.18421052631578896,0.3631578947368421,0.252631578947368,0.089473684210526,0.021052631578947,0.010526315789474,0.0,0.005263157894737001,1,0
353263,0.0,0.005128205128205,0.01025641025641,0.087179487179487,0.21538461538461495,0.307692307692308,0.22051282051282,0.082051282051282,0.04615384615384599,0.025641025641026004,1,0
353304,0.0,0.020618556701031,0.077319587628866,0.20103092783505205,0.432989690721649,0.206185567010309,0.041237113402062,0.015463917525773004,0.0,0.005154639175258,1,0
353323,0.005128205128205,0.015384615384615,0.04615384615384599,0.09230769230769198,0.24102564102564106,0.266666666666667,0.19487179487179504,0.076923076923077,0.020512820512821,0.041025641025641,1,0
353336,0.0,0.010204081632653,0.030612244897959,0.076530612244898,0.25,0.352040816326531,0.13265306122449005,0.08163265306122501,0.040816326530612,0.025510204081633,1,0
353367,0.025641025641026004,0.07179487179487201,0.14358974358974402,0.32307692307692304,0.282051282051282,0.102564102564103,0.030769230769231007,0.01025641025641,0.0,0.01025641025641,1,0
353383,0.004975124378109001,0.024875621890547,0.07960199004975099,0.199004975124378,0.33333333333333304,0.233830845771144,0.08457711442786099,0.024875621890547,0.009950248756219,0.004975124378109001,1,0
353397,0.005102040816327,0.020408163265306,0.061224489795918,0.12244897959183698,0.27040816326530603,0.255102040816327,0.12244897959183698,0.07142857142857201,0.045918367346939014,0.025510204081633,1,0
353409,0.005,0.015,0.06,0.18,0.385,0.21,0.115,0.02,0.0,0.01,1,0
353434,0.010526315789474,0.005263157894737001,0.021052631578947,0.115789473684211,0.3,0.32105263157894703,0.1,0.08421052631578999,0.015789473684211002,0.026315789473684,1,0
353459,0.0,0.01,0.025,0.06,0.17,0.315,0.18,0.125,0.06,0.055,1,0
